"SYMBOL","ENTREZ_GENE_ID"
"SCAT2",112935960
"INAFM1",255783
"CNPY2",10330
"CUX1",1523
"",105369779
"CHURC1",91612
"PDF",64146
"LINC00641",283624
"CEP95",90799
"",100506411
"INAFM2",100505573
"THTPA",79178
"MRPL46",26589
"",100128108
"NORAD",647979
"CD2BP2-DT",101928707
"SNHG19",100507303
"TMEM178B",100507421
"ZNF865",100507290
"FIGNL2",401720
"VPS9D1-AS1",100128881
"SMG1P7",107984138
"GAN",8139
"C15orf65",145788
"LOXL1-AS1",100287616
"LINC00662",148189
"",730183
"MRPL12",6182
"ZNF234",10780
"DYNLL2",140735
"RPL17",6139
"MIR4326",100422945
"STRADA",92335
"ZNF850",342892
"ILF3-DT",147727
"C17orf113",110806298
"DM1-AS",109729182
"",101927943
"ZNF285",26974
"S1PR2",9294
"CCDC177",56936
"SMIM17",147670
"",105372482
"FBXO17",115290
"ZNF587B",100293516
"RAB11B-AS1",100507567
"EGLN2",112398
"RMRP",6023
"NCBP2AS2",152217
"GTF2H5",404672
"NUDT3",11165
"",105377540
"CFH",3075
"NIPAL3",57185
"HS3ST1",9957
"HECW1",23072
"ICA1",3382
"CFLAR",8837
"MTMR7",9108
"CAMKK1",84254
"PDK4",5166
"ZMYND10",51364
"SKAP2",8935
"COPZ2",51226
"ITGA3",3675
"ITGA2B",3674
"YBX2",51087
"ABCC8",6833
"ARHGAP44",9912
"SYN1",6853
"CDKL5",6792
"CAMK1G",57172
"NFIX",4784
"TENM1",10178
"GIPR",2696
"HIVEP2",3097
"SLC7A14",57709
"CLDN11",5010
"MVP",9961
"MAMLD1",10046
"WAS",7454
"IGF1",3479
"CNTN1",1272
"PRDM11",56981
"NRXN3",9369
"EHD2",30846
"RNASET2",8635
"CD44",960
"POU2F2",5452
"ANK1",286
"IKZF2",22807
"LRRC7",57554
"MYOM2",9172
"CYP46A1",10858
"USP2",9099
"HOXC8",3224
"CDH1",999
"RAB27B",5874
"MYO16",23026
"RIPOR3",140876
"JADE2",23338
"ADAMTS6",11174
"ELN",2006
"NEXMIF",340533
"PTGER3",5733
"FSTL4",23105
"PTPRN",5798
"CCDC85A",114800
"TRAF3IP2",10758
"TMCC3",57458
"CAMK2B",816
"RIMBP2",23504
"SPAG4",6676
"SEZ6",124925
"EYA2",2139
"SNAP91",9892
"TLE2",7089
"ME1",4199
"SLC9A7",84679
"PDE4A",5141
"NGEF",25791
"ZFAT",57623
"PRKCZ",5590
"NAV3",89795
"ATP2B3",492
"RASGRP2",10235
"BCL3",602
"KCNAB2",8514
"ABCC9",10060
"MAOB",4129
"RORA",6095
"DRD4",1815
"SCT",6343
"SPTB",6710
"CAMK2A",815
"ASIC4",55515
"TMEM38A",79041
"PANX2",56666
"FRY",10129
"PPP2R2C",5522
"CDHR2",54825
"SNCB",6620
"CACNG5",27091
"PAX2",5076
"RGS11",8786
"TPD52",7163
"RAP1GAP",5909
"ACTL6B",51412
"RARB",5915
"ACTN2",88
"ADCY2",108
"RBFOX1",54715
"HOXA9",3205
"ZCWPW1",55063
"BRINP1",1620
"UBE2D4",51619
"RIMS1",22999
"DCT",1638
"EPHA6",285220
"SLC4A4",8671
"MID2",11043
"COL5A3",50509
"CHRNA3",1136
"IGSF9B",22997
"PCDHB4",56131
"C1QTNF3",114899
"OPRK1",4986
"TRPM3",80036
"COL16A1",1307
"OVGP1",5016
"WNT11",7481
"HBQ1",3049
"ACHE",43
"PPP1R13B",23368
"P2RX7",5027
"LHX5",64211
"RPH3A",22895
"CHGB",1114
"CMTM1",113540
"ARHGAP4",393
"ANKRD24",170961
"CHRD",8646
"RAPGEF4",11069
"TF",7018
"PITPNM3",83394
"SLC17A6",57084
"TGM1",7051
"EPB41L4B",54566
"TBC1D2",55357
"CRTAC1",55118
"IL11",3589
"CATSPERG",57828
"HCN2",610
"TBC1D10A",83874
"GGT5",2687
"SEC14L2",23541
"GGT1",2678
"SLC35E4",339665
"MFNG",4242
"SEZ6L",23544
"PIK3IP1",113791
"SLC16A8",23539
"RASD2",23551
"CBX7",23492
"CABP7",164633
"APOL4",80832
"CACNA1I",8911
"COCH",1690
"CDKL1",8814
"SLC8A3",6547
"RPS6KA5",9252
"PROCR",10544
"SGK2",10110
"HRH3",11255
"CHRNA4",1137
"PTK6",5753
"SPEF1",25876
"SNPH",9751
"PAK5",57144
"SLC32A1",140679
"PPP1R16B",26051
"CELF4",56853
"ST8SIA5",29906
"NOL4",8715
"GLRA2",2742
"PLP2",5355
"RENBP",5973
"KCND1",3750
"PCDH11X",27328
"SYTL4",94121
"DRP2",1821
"NALCN",259232
"FGF14",2259
"HTR2A",3356
"KLF5",688
"SGCG",6445
"HSF4",3299
"CBLN1",869
"CCDC113",29070
"HAS3",3038
"SMPD3",55512
"NOMO3",408050
"SYT17",51760
"CTSH",1512
"CEMIP",57214
"RHOV",171177
"SLC30A4",7782
"PDGFRL",5157
"NDRG1",10397
"SPAG1",6674
"DHDH",27294
"TUBB4A",10382
"ZFR2",23217
"DENND3",22898
"ICAM5",7087
"GRIN2D",2906
"DBP",1628
"CAPS",828
"KCNN1",3780
"RUNDC3B",154661
"RASA4",10156
"ADAP1",11033
"CAV1",857
"MET",4233
"HOXA1",3198
"HOXA3",3200
"HOXA5",3202
"HOXA6",3203
"CHN2",1124
"TFR2",7036
"PPP1R17",10842
"SFRP4",6424
"AHR",196
"SLC1A1",6505
"PRUNE2",158471
"OGN",4969
"ASPN",54829
"GLIS3",169792
"APBA1",320
"SH3GL2",6456
"PTGDS",5730
"CDH23",64072
"SPOCK2",9806
"CPEB3",22849
"NEURL1",9148
"RUNDC3A",10900
"RGS9",8787
"SEPTIN4",5414
"PNPO",55163
"HOXB6",3216
"ASIC2",40
"HSD17B1",3292
"ALOX12",239
"SULT1E1",6783
"HGFAC",3083
"LRP2BP",55805
"FAM149A",25854
"PPARGC1A",10891
"CRYAB",1410
"DBX1",120237
"TECTA",7007
"JHY",79864
"P2RX3",5024
"SIAE",54414
"CPT1A",1374
"HPX",3263
"CEP126",57562
"SLC1A2",6506
"ELMOD1",55531
"GLI1",2735
"AKAP3",10566
"MGP",4256
"TBC1D30",23329
"ACRBP",84519
"BTN3A3",10384
"GCNT2",2651
"PHACTR1",221692
"PRDM13",59336
"GPLD1",2822
"B3GAT2",135152
"ARFGEF3",57221
"PACRG",135138
"SMOC2",64094
"GUCA1B",2979
"ENPP5",59084
"C7",730
"GHR",2690
"CDH9",1007
"PCDHB3",56132
"PCDHB6",56130
"PDE8B",8622
"RASGRF2",5924
"GABRG2",2566
"IRX4",50805
"FGF1",2246
"STC2",8614
"UNC5A",90249
"EHHADH",1962
"CNTN3",5067
"NEK11",79858
"PLSCR4",57088
"PEX5L",51555
"DNAH1",25981
"SLC30A3",7781
"CLIP4",79745
"TACR1",6869
"ABCB6",10058
"PLCL1",5334
"AAK1",22848
"GRIN3B",116444
"TNR",7143
"MORN1",79906
"TPSG1",25823
"PAPPA2",60676
"CHD5",26038
"KIAA1324",57535
"KCNC4",3749
"DLGAP3",58512
"FBXO2",26232
"FBXO6",26270
"DNAJC6",9829
"RPE65",6121
"TFAP2E",339488
"HPCAL4",51440
"KCNQ4",9132
"CTBS",1486
"IGSF21",84966
"KIF17",57576
"ARTN",9048
"PTCH2",8643
"PLPPR5",163404
"PLPPR4",9890
"RCAN3",11123
"PROX1",5629
"CHRNB4",1143
"SLC8A2",6543
"CASC1",55259
"FILIP1",27145
"SGIP1",84251
"SGK1",6446
"OLFM3",118427
"KLF9",687
"ECRG4",84417
"PIGZ",80235
"TRIM67",440730
"NR4A3",8013
"ONECUT2",9480
"PROX2",283571
"LTBP2",4053
"ESRRB",2103
"COQ6",51004
"IFIT2",3433
"PPP1R3C",5507
"CNNM1",26507
"HOXB8",3218
"HOXB5",3215
"HOXB3",3213
"GRIA2",2891
"PCDHB8",56128
"PCDHB12",56124
"TNN",63923
"IQSEC3",440073
"PTK2B",2185
"ADRA1A",148
"EPX",8288
"ADCY7",113
"PYROXD1",79912
"KCNJ8",3764
"LHX4",89884
"TNFSF10",8743
"SLITRK3",22865
"TMEM54",113452
"CSMD2",114784
"HPCA",3208
"SV2C",22987
"RASL11A",387496
"WIPF3",644150
"NXPH1",30010
"NPY",4852
"HOXA7",3204
"INHBA",3624
"DNAI1",27019
"NEUROG3",50674
"EGR2",1959
"CDKN2C",1031
"BHLHE41",79365
"ITPR2",3709
"NECAB1",64168
"ITIH5",80760
"NEUROD4",58158
"G0S2",50486
"GPR83",10888
"INHA",3623
"SLPI",6590
"KCNS1",3787
"SLC12A5",57468
"MATN4",8785
"PARD6B",84612
"CHST8",64377
"IQSEC2",23096
"HIF3A",64344
"NDP",4693
"PACSIN1",29993
"COL21A1",81578
"CPNE5",57699
"ATXN1",6310
"CXCL6",6372
"C1orf61",10485
"OPRL1",4987
"FNDC11",79025
"GRIA3",2892
"FOSB",2354
"EML2",24139
"SDCBP2",27111
"PCSK2",5126
"LAMP5",24141
"MMP24",10893
"NR1D1",9572
"DACH2",117154
"FGD3",89846
"HIVEP3",59269
"BCL11B",64919
"MASP1",5648
"HELB",92797
"TAS2R4",50832
"TAS2R5",54429
"IDUA",3425
"KLF2",10365
"ADM2",79924
"RFPL2",10739
"BAIAP2L2",80115
"LIF",3976
"RNF112",7732
"CDHR3",222256
"HOXD1",3231
"HOXD3",3232
"GAD1",2571
"HOXD9",3235
"TMOD2",29767
"CCDC32",90416
"KLK14",43847
"FOXA1",3169
"EGLN3",112399
"SYT5",6861
"CBFA2T3",863
"DPP6",1804
"BST2",684
"GDF15",9518
"IQCN",80726
"CALY",50632
"PNPLA7",375775
"PRDM12",59335
"FIBCD1",84929
"NPAS1",4861
"SHFL",55337
"PNCK",139728
"SLC7A10",56301
"CASZ1",54897
"SYNE1",23345
"TTLL9",164395
"GFAP",2670
"F12",2161
"SH3BP5",9467
"KCNC3",3748
"PPP1R1B",84152
"RAI2",10742
"SLC6A11",6538
"TRIM22",10346
"RAMP1",10267
"PTPRE",5791
"RAP1GAP2",23108
"ITGB4",3691
"TRIM47",91107
"BCAN",63827
"HAPLN2",60484
"PATJ",10207
"SYT4",6860
"ATP8A2",51761
"MTUS2",23281
"GPR12",2835
"CHRM3",1131
"CCNA1",8900
"STARD13",90627
"PDE6B",5158
"PLAAT4",5920
"PDZD2",23037
"NTS",4922
"DUSP26",78986
"UNC79",57578
"IRAK2",3656
"CAMK1",8536
"BHLHE40",8553
"CNTN6",27255
"CHL1",10752
"VAV3",10451
"WNT2B",7482
"NGF",4803
"GRHL1",29841
"CMPK2",129607
"CRB1",23418
"RERG",85004
"HOOK1",51361
"FAM189A2",9413
"HRK",8739
"P2RX4",5025
"BICDL1",92558
"HTR1B",3351
"MRAP2",112609
"LMO2",4005
"AVIL",10677
"FAIM2",23017
"AFG1L",246269
"AGT",183
"KCNK1",3775
"RGS8",85397
"NIBAN1",116496
"GPR45",11250
"ARHGEF4",50649
"ALDH1L2",160428
"SLC41A2",84102
"SCN2A",6326
"GAD2",2572
"KLF4",9314
"TMOD1",7111
"GARNL3",84253
"GABBR2",9568
"LMX1B",4010
"CCN3",4856
"IL33",90865
"SPAG8",26206
"GMPR",2766
"HCRTR2",3062
"KIAA0319",9856
"FGFBP2",83888
"CPEB2",132864
"MYO7A",4647
"SLCO5A1",81796
"ARHGAP20",57569
"ITGA11",22801
"TMEM62",80021
"DUOX1",53905
"IFI44L",10964
"IFI44",10561
"CGREF1",10669
"STAMBPL1",57559
"LBX1",10660
"PLCE1",51196
"PARP9",83666
"CILP",8483
"ARHGAP24",83478
"HERC3",8916
"RASGEF1B",153020
"TRPC3",7222
"CDKL2",8999
"EGF",1950
"PPFIA2",8499
"INHBE",83729
"GLIPR1",11010
"SLC46A3",283537
"MORN3",283385
"SSTR1",6751
"MDGA2",161357
"SYT16",83851
"LYSMD2",256586
"DISP2",85455
"NTRK3",4916
"CLEC18B",497190
"NOL3",8996
"CDH13",1012
"TIGD7",91151
"GAS8",2622
"SKAP1",8631
"LRRC46",90506
"BCAS3",54828
"ADCYAP1",116
"CBLN2",147381
"STAC2",342667
"CACNA1A",773
"MISP3",113230
"NFIC",4782
"LMTK3",114783
"FAM71E1",112703
"CNKSR1",10256
"MOB3C",148932
"SLC44A3",126969
"RXRG",6258
"SYT14",255928
"KCNH1",3756
"SUSD4",55061
"DUSP10",11221
"KCNN3",3782
"LYST",1130
"MAP3K21",84451
"LEFTY2",7044
"CNIH3",149111
"PPFIA4",8497
"SYT2",127833
"CNGA3",1261
"SCN1A",6323
"SLC4A10",57282
"UNC80",285175
"NBEAL1",65065
"NYAP2",57624
"ANKMY1",51281
"MARCH4",57574
"GRIP2",80852
"STAC",6769
"COL8A1",1295
"IGSF11",152404
"TMEM108",66000
"MED12L",116931
"ALDH1L1",10840
"NCEH1",57552
"STXBP5L",9515
"VWA5B2",90113
"SLC26A1",10861
"EPHA5",2044
"SLC10A4",201780
"GLRA3",8001
"CYP4V2",285440
"CDH18",1016
"ADAMTS16",170690
"OSMR",9180
"GABRB2",2561
"GLRA1",2741
"CPLX2",10814
"GFOD1",54438
"PSD2",84249
"LRRTM2",26045
"KLHL3",26249
"RASGEF1C",255426
"HMGCLL1",54511
"CRIP3",401262
"TTBK1",84630
"CLVS2",134829
"VIP",7432
"SYTL5",94122
"ZNF157",7712
"RAB41",347517
"FRMPD3",84443
"HTR2C",3358
"IGSF1",3547
"CSGALNACT1",55790
"SNTG1",54212
"ST18",9705
"ADHFE1",137872
"SYBU",55638
"MAL2",114569
"CDKN2B",1030
"IDNK",414328
"WDR31",114987
"CACNA1B",774
"ST8SIA6",338596
"FAM13C",220965
"NKX6-2",84504
"CNNM2",54805
"PAMR1",25891
"KLHL35",283212
"DRD2",1813
"GRIK4",2900
"ROM1",6094
"PLCH2",9651
"KIRREL3",84623
"SCN2B",6327
"DUSP15",128853
"KIAA1755",85449
"CDH22",64405
"DOC2A",8448
"CNTN5",53942
"MPP7",143098
"KLHL1",57626
"CDH8",1006
"KIAA1328",57536
"HNMT",3176
"ADRA2A",150
"DLG2",1740
"ABCB9",23457
"PRSS53",339105
"ENKUR",219670
"TMEM86A",144110
"AKAP6",9472
"ME3",10873
"C4orf33",132321
"PTPRO",5800
"NR3C2",4306
"AKR1C2",1646
"ADAM8",101
"ITIH2",3698
"MFSD6",54842
"AMN1",196394
"ZNF385D",79750
"GABRA2",2555
"BEND6",221336
"SCHIP1",29970
"KCNE4",23704
"TLCD4",148534
"HSPB8",26353
"POU4F1",5457
"GRID2",2895
"RIT2",6014
"GUCY1A2",2977
"ZNF547",284306
"ZSCAN1",284312
"PLEKHH2",130271
"SPEF2",79925
"RASGRP3",25780
"WDR78",79819
"PRDM8",56978
"GRM1",2911
"CNTNAP4",85445
"NRSN1",140767
"JAKMIP1",152789
"SYCP2L",221711
"BMP6",654
"PTPRR",5801
"NR4A2",4929
"SCN3A",6328
"CD8A",925
"LURAP1L",286343
"JAZF1",221895
"SPHKAP",80309
"PID1",55022
"ANKFN1",162282
"AK5",26289
"CABYR",26256
"CHST9",83539
"RETREG1",54463
"CDH12",1010
"ABCA5",23461
"C4orf19",55286
"GPR26",2849
"PDLIM3",27295
"CHODL",140578
"NCAM2",4685
"PDE1C",5137
"ADAMTS5",11096
"WNT7A",7476
"FGD5",152273
"ACSS1",84532
"CA10",56934
"CNTNAP5",129684
"PROM2",150696
"AK9",221264
"TTC39B",158219
"GOLGA7B",401647
"GRAMD2B",65983
"TRIM74",378108
"DEPTOR",64798
"ADCY8",114
"CLIC2",1193
"CFAP70",118491
"FAM161B",145483
"KCNMA1",3778
"ART3",419
"SORCS3",22986
"PPP2R2B",5521
"KCNS2",3788
"CD109",135228
"LRFN2",57497
"UNC5D",137970
"MAPK13",5603
"FBXO32",114907
"LHFPL4",375323
"ATP2B2",491
"SLC6A1",6529
"SYN2",6854
"NRG1",3084
"STEAP2",261729
"C1orf158",93190
"CACNA1D",776
"CACNA2D3",55799
"KCNJ6",3763
"DGKI",9162
"CABP1",9478
"DRC1",92749
"MEGF11",84465
"EXTL1",2134
"GALNT14",79623
"CLSTN2",64084
"RNF207",388591
"SLC13A3",64849
"KCNB1",3745
"NRG2",9542
"GDPD5",81544
"DYNC1I1",1780
"NPM2",10361
"FGF17",8822
"DMTN",2039
"ADAMTS4",9507
"RAPGEF6",51735
"C1R",715
"SPON2",10417
"TPPP3",51673
"CARMIL2",146206
"C16orf86",388284
"CILP2",148113
"ABCG1",9619
"RSPH1",89765
"SLC37A1",54020
"FTCD",10841
"RDH13",112724
"SPTBN4",57731
"FBXO27",126433
"U2AF1L4",199746
"PLXDC1",57125
"CYGB",114757
"NTN3",4917
"SHANK2",22941
"GNG3",2785
"FGF19",9965
"ELAVL4",1996
"SLC45A1",50651
"SLC25A34",284723
"DHRS3",9249
"WNT4",54361
"NTNG1",22854
"BRINP3",339479
"KCNJ9",3765
"NBPF20",100288142
"LRRTM1",347730
"MEMO1",51072
"LRATD1",151354
"KCNJ3",3760
"NEUROD1",4760
"DUSP19",142679
"ALMS1P1",200420
"VSNL1",7447
"INHBB",3625
"FZD5",7855
"NPPC",4880
"GPR155",151556
"CLDN1",9076
"SLC22A15",55356
"SLC15A2",6565
"SERPINI1",5274
"IFI16",3428
"EIF5A2",56648
"CADPS",8618
"NKX6-1",4825
"CDS1",1040
"SYNPR",132204
"PRICKLE2",166336
"CXCL1",2919
"UCN",7349
"DTX3L",151636
"NMNAT3",349565
"GRIK3",2899
"ARHGEF3",50650
"ABLIM2",84448
"PRSS12",8492
"NDST3",9348
"NPY1R",4886
"NPY5R",4889
"RANBP3L",202151
"RNF180",285671
"F2RL1",2150
"SERINC5",256987
"ACSL6",23305
"GRIK2",2898
"TLX3",30012
"CREBRF",153222
"DACT2",168002
"ANKRD55",79722
"NEUROD6",63974
"GPR85",54329
"BMPER",168667
"FNDC1",84624
"CSMD3",114788
"TMEM74",157753
"UNCX",340260
"GBX1",2636
"C9orf24",84688
"LETM2",137994
"PTCHD1",139411
"LRFN5",145581
"GJB2",2706
"DEPP1",11067
"C10orf25",220979
"TMEM63C",57156
"DRGX",644168
"VSTM4",196740
"TC2N",123036
"IFI27",3429
"PDZRN4",29951
"SLC6A5",9152
"NELL1",4745
"CACNB2",783
"KCNC2",3747
"TCP11L2",255394
"GPR176",11245
"SVOP",55530
"SCN3B",55800
"PLEKHF1",79156
"WDR88",126248
"LMO1",4004
"CDYL2",124359
"TMEM130",222865
"PRKCB",5579
"IQCD",115811
"MC4R",4160
"CACNG2",10369
"TAC3",6866
"ELFN2",114794
"EVA1C",59271
"NAT16",375607
"SGSM1",129049
"DUSP18",150290
"PIP5KL1",138429
"C16orf92",146378
"RBFOX3",146713
"TRAPPC9",83696
"PPP1R14A",94274
"SPINT2",10653
"GPT",2875
"IGFBP6",3489
"HID1",283987
"GHDC",84514
"RAB26",25837
"DNASE1L2",1775
"TTC21A",199223
"CCDC88B",283234
"OR1F1",4992
"TAP1",6890
"LGI3",203190
"PHYHIP",9796
"HEXIM2",124790
"GFRA2",2675
"LDLRAD4",753
"LRP1B",53353
"ABHD15",116236
"FSTL5",56884
"INPP5D",3635
"GRM5",2915
"CPLX1",10815
"VXN",254778
"GSG1L",146395
"CA5B",11238
"KCNAB1",7881
"STK32A",202374
"IL1RAPL1",11141
"MINAR1",23251
"KCNK9",51305
"SCN9A",6335
"COL22A1",169044
"PLEKHA2",59339
"PROKR1",10887
"TACR3",6870
"WNT10B",7480
"REPS2",9185
"TM4SF1",4071
"FRMPD4",9758
"ZFPM2",23414
"TAS1R3",83756
"NSG2",51617
"FOXD4",2298
"HOXD4",3233
"ADRA1B",147
"SEMA3E",9723
"ZNF804A",91752
"VSTM2A",222008
"LONRF2",164832
"TMC7",79905
"DLGAP1",9229
"ZNF296",162979
"SYT9",143425
"HTRA3",94031
"XKR6",286046
"ALK",238
"GRIK1",2897
"NPTX1",4884
"KCNK3",3777
"TPPP",11076
"KCND3",3752
"PDE7B",27115
"KSR2",283455
"CDK5R2",8941
"DLK2",65989
"HOPX",84525
"PTGER4",5734
"NEUROD2",4761
"OTP",23440
"DSCAM",1826
"PIK3CD",5293
"ANO5",203859
"SPATA46",284680
"KNDC1",85442
"ZNF540",163255
"FAM90A1",55138
"ADRA1D",146
"FRMD5",84978
"AQP4",361
"DRC3",83450
"CALB2",794
"FRMD3",257019
"SNTB1",6641
"GPR22",2845
"AZU1",566
"NEGR1",257194
"MACROD2",140733
"ABCG4",64137
"CFAP53",220136
"PRSS27",83886
"TTC36",143941
"HOXC5",3222
"SNX32",254122
"CES4A",283848
"CES3",23491
"SSH3",54961
"SH3RF3",344558
"ARPP21",10777
"RAPH1",65059
"ADCY5",111
"ABCD2",225
"ABLIM3",22885
"SYT12",91683
"ZNF483",158399
"TMEM196",256130
"HAP1",9001
"MARCH3",115123
"PIFO",128344
"NWD2",57495
"TNK1",8711
"PODN",127435
"GTF2IRD2B",389524
"GALNTL6",442117
"LINGO2",158038
"ANKRD36C",400986
"TTC9B",148014
"NPAS4",266743
"UGT8",7368
"WDR49",151790
"ASPHD1",253982
"ZDHHC14",79683
"CADM2",253559
"NPPA",4878
"CHST1",8534
"VWA3A",146177
"NRIP3",56675
"SCUBE2",57758
"PCSK1",5122
"DPP10",57628
"UCP3",7352
"PRIMA1",145270
"CREG2",200407
"HOXD8",3234
"NUPR1",26471
"LRRTM4",80059
"HSD11B2",3291
"RIMS2",9699
"ZNF575",284346
"PLAAT3",11145
"PHLDB3",653583
"FOXC2",2303
"ZNF843",283933
"GRIN1",2902
"MAMSTR",284358
"FUT2",2524
"MUC20",200958
"FIBIN",387758
"SCN4B",6330
"DSCAML1",57453
"EPS8L2",64787
"RIMKLA",284716
"CLVS1",157807
"LINC01561",404216
"KCNA3",3738
"KCNA2",3737
"HIC1",3090
"NIM1K",167359
"NHLH2",4808
"SAMD12",401474
"C18orf32",497661
"SRRM3",222183
"CRACR2B",283229
"DNAJC28",54943
"KCNJ10",3766
"PCDHB9",56127
"ODF3B",440836
"ADAMTSL1",92949
"TSSK6",83983
"AMER3",205147
"ZNF454",285676
"VN1R1",57191
"AQP11",282679
"PLEKHM3",389072
"NEUROG2",63973
"CA8",767
"ERN1",2081
"GPR35",2859
"PARP10",84875
"CPNE7",27132
"EXOC3L1",283849
"FAM133A",286499
"HES7",84667
"GGN",199720
"TMEM151A",256472
"FAM156B",727866
"EGR3",1960
"GPC5",2262
"C14orf28",122525
"SLC17A8",246213
"DNHD1",144132
"SLITRK4",139065
"HTR1D",3352
"PLD6",201164
"GRM8",2918
"WDR97",340390
"LRRC3B",116135
"MROH1",727957
"AKAP5",9495
"C1orf194",127003
"NRXN1",9378
"SSC5D",284297
"PLD5",200150
"ZNF571",51276
"CHRM4",1132
"HOXC9",3225
"HOXC10",3226
"BHLHE22",27319
"GREM2",64388
"CAPS2",84698
"LSMEM1",286006
"CHRM2",1129
"PENK",5179
"SLC25A41",284427
"TMEM102",284114
"TMEM132E",124842
"NME9",347736
"AATK",9625
"ACBD4",79777
"GPR135",64582
"SLC9A9",285195
"CCDC149",91050
"MGAT4C",25834
"UBA7",7318
"HHIPL1",84439
"KCNA4",3739
"GABRG3",2567
"C1S",716
"GLTPD2",388323
"NXPH4",11247
"CACNB4",785
"PGBD4",161779
"TSHZ2",128553
"HS3ST4",9951
"PLCB1",23236
"KCNB2",9312
"IGIP",492311
"HOXB4",3214
"MAFA",389692
"PLCXD3",345557
"VMO1",284013
"GALNT9",50614
"RGS7",6000
"SPNS2",124976
"SLC8A1",6546
"IGSF5",150084
"BEGAIN",57596
"ARHGEF37",389337
"FAM43B",163933
"CSMD1",64478
"CALN1",83698
"GDPGP1",390637
"CCBE1",147372
"EPHA10",284656
"CCDC159",126075
"GRIN2A",2903
"SH2D7",646892
"PCBP3",54039
"TANGO2",128989
"ZNF438",220929
"DGCR6",8214
"OPCML",4978
"KCTD16",57528
"B3GALT5",10317
"KCTD8",386617
"KCNH8",131096
"KCNQ3",3786
"C1QTNF12",388581
"SRPK3",26576
"GDF3",9573
"MAP7D2",256714
"KCND2",3751
"BEX5",340542
"KCNH7",90134
"RALYL",138046
"FAM110C",642273
"OSBP2",23762
"ZBTB7C",201501
"JAG2",3714
"FMNL1",752
"WT1",7490
"USP18",11274
"ANKS1B",56899
"SLC24A3",57419
"MANEAL",149175
"INPP5J",27124
"SIGIRR",59307
"PPIL6",285755
"RBM11",54033
"PRKN",5071
"HS6ST3",266722
"GPRIN3",285513
"STAC3",246329
"SV2B",9899
"FAM131C",348487
"TLCD2",727910
"AHNAK2",113146
"PDIA2",64714
"NDUFA4L2",56901
"SHC4",399694
"SYN3",8224
"SNAI3",333929
"NRG3",10718
"C11orf87",399947
"KCNIP4",80333
"NKAIN3",286183
"SLITRK2",84631
"PLK5",126520
"NDUFA13",51079
"ZNF284",342909
"KLHL32",114792
"GABRA5",2558
"THBS2",7058
"CCDC30",728621
"BTN3A2",11118
"PCLO",27445
"RGS7BP",401190
"MYT1L",23040
"ZNF396",252884
"CEACAM19",56971
"PDE2A",5138
"CARMIL3",90668
"FSCN2",25794
"PDZD7",79955
"MAPT",4137
"C1QL4",338761
"ESPN",83715
"SLIT1",6585
"AKR1C1",1645
"VSTM2B",342865
"FOXD3",27022
"ZNF546",339327
"PCDHB13",56123
"LUZP2",338645
"LHFPL3",375612
"C11orf96",387763
"KCNJ11",3767
"NANOS3",342977
"SAMD11",148398
"ERC2",26059
"THSD4",79875
"DIPK1C",125704
"TMEM220",388335
"SHISA7",729956
"TMEM221",100130519
"SMTNL2",342527
"ENO4",387712
"JAKMIP3",282973
"SLC24A5",283652
"HMX3",340784
"S100A16",140576
"SAXO2",283726
"C2orf80",389073
"VWC2",375567
"NOXA1",10811
"SPRED3",399473
"SKOR1",390598
"SHISA6",388336
"BEND4",389206
"INSYN2A",642938
"RELN",5649
"PLAC9",219348
"ZNF573",126231
"MAOA",4128
"DRICH1",51233
"RASSF10",644943
"IL1RAP",3556
"SPOCK3",50859
"TDRD7",23424
"MYT1",4661
"SEMA4A",64218
"ZNF836",162962
"GTF2IRD2",84163
"GRM7",2917
"NTNG2",84628
"ZNF781",163115
"ZNF774",342132
"C20orf204",284739
"ESRRG",2104
"AJAP1",55966
"HRH1",3269
"ANKRD36B",57730
"ANXA4",307
"FAM163B",642968
"SLC6A17",388662
"ADGRA1",84435
"SLC22A4",6583
"SLC22A5",6584
"DCHS2",54798
"PDGFA",5154
"PCDHB11",56125
"SSPO",23145
"HOXA4",3201
"BCO2",83875
"KCNMB2",10242
"CCDC154",645811
"DNAH10",196385
"ZNF460",10794
"CFAP43",80217
"HOXC6",3223
"CFD",1675
"KLHDC1",122773
"DNM3",26052
"CCDC151",115948
"TMEM229B",161145
"ZXDA",7789
"RPS6KL1",83694
"CACNA1E",777
"HOXC4",3221
"MAFK",7975
"ARMH1",339541
"C20orf203",284805
"ARC",23237
"TAFA2",338811
"LRRTM3",347731
"PLXNB3",5365
"EGFL6",25975
"GRIN3A",116443
"ALPK2",115701
"BRINP2",57795
"GJC2",57165
"RYR3",6263
"STKLD1",169436
"SFMBT2",57713
"NOS1AP",9722
"ZFP2",80108
"MFAP3L",9848
"MIR339",442907
"MIR324",442898
"ZNF525",170958
"COX20",116228
"STUM",375057
"FANK1",92565
"PLPP4",196051
"RBM20",282996
"RIPPLY2",134701
"LRRC73",221424
"FOXO6",100132074
"MAFB",9935
"C2orf72",257407
"GPRIN2",9721
"SYT15",83849
"PSMB8",5696
"TAP2",6891
"COL15A1",1306
"PJVK",494513
"PRRT1",80863
"VWA7",80737
"MPIG6B",80739
"LY6G5C",80741
"RNF39",80352
"INSYN2B",100131897
"MROH6",642475
"PNMA8B",57469
"IGFL4",444882
"PCDHA2",56146
