"","NGenes","Direction","PValue","FDR"
"GO_SMOOTH_MUSCLE_CELL_CHEMOTAXIS",0,"Up",2,1
"GO_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS",0,"Up",2,1
"GO_MONONUCLEAR_CELL_MIGRATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",0,"Up",2,1
"GO_COMMISSURAL_NEURON_AXON_GUIDANCE",0,"Up",2,1
"GO_RESPONSE_TO_INDOLE_3_METHANOL",0,"Up",2,1
"GO_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE",0,"Up",2,1
"GO_STRIATED_MUSCLE_MYOSIN_THICK_FILAMENT_ASSEMBLY",0,"Up",2,1
"GO_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION",0,"Up",2,1
"GO_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION",0,"Up",2,1
"GO_ER_ASSOCIATED_MISFOLDED_PROTEIN_CATABOLIC_PROCESS",0,"Up",2,1
"GO_NUCLEAR_MEMBRANE_ORGANIZATION",0,"Up",2,1
"GO_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION",0,"Up",2,1
"GO_RESPONSE_TO_PROSTAGLANDIN_D",0,"Up",2,1
"GO_PODOSOME_ASSEMBLY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PODOSOME_ASSEMBLY",0,"Up",2,1
"GO_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_CLEARANCE",0,"Up",2,1
"GO_CELL_PROLIFERATION_IN_BONE_MARROW",0,"Up",2,1
"GO_APOPTOTIC_PROCESS_IN_BONE_MARROW_CELL",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_IN_BONE_MARROW",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_APOPTOTIC_PROCESS_IN_BONE_MARROW_CELL",0,"Up",2,1
"GO_RESPONSE_TO_CATECHOLAMINE",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_ADENYLATE_CYCLASE_INHIBITING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_MACROPHAGE_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_ODONTOBLAST_DIFFERENTIATION",0,"Up",2,1
"GO_DETERMINATION_OF_DIGESTIVE_TRACT_LEFT_RIGHT_ASYMMETRY",0,"Up",2,1
"GO_DETERMINATION_OF_LIVER_LEFT_RIGHT_ASYMMETRY",0,"Up",2,1
"GO_COHESIN_LOADING",0,"Up",2,1
"GO_REGULATION_OF_COHESIN_LOADING",0,"Up",2,1
"GO_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0,"Up",2,1
"GO_EXTRACELLULAR_EXOSOME_ASSEMBLY",0,"Up",2,1
"GO_RENAL_SYSTEM_DEVELOPMENT",0,"Up",2,1
"GO_GLOMERULAR_MESANGIAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_PROXIMAL_TUBULE_DEVELOPMENT",0,"Up",2,1
"GO_DISTAL_CONVOLUTED_TUBULE_DEVELOPMENT",0,"Up",2,1
"GO_NEPHRON_MORPHOGENESIS",0,"Up",2,1
"GO_RENAL_VESICLE_FORMATION",0,"Up",2,1
"GO_MESENCHYMAL_STEM_CELL_MAINTENANCE_INVOLVED_IN_NEPHRON_MORPHOGENESIS",0,"Up",2,1
"GO_PROXIMAL_DISTAL_PATTERN_FORMATION_INVOLVED_IN_NEPHRON_DEVELOPMENT",0,"Up",2,1
"GO_COMMA_SHAPED_BODY_MORPHOGENESIS",0,"Up",2,1
"GO_S_SHAPED_BODY_MORPHOGENESIS",0,"Up",2,1
"GO_GLOMERULUS_MORPHOGENESIS",0,"Up",2,1
"GO_GLOMERULUS_VASCULATURE_MORPHOGENESIS",0,"Up",2,1
"GO_GLOMERULAR_MESANGIUM_DEVELOPMENT",0,"Up",2,1
"GO_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION",0,"Up",2,1
"GO_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION",0,"Up",2,1
"GO_MESANGIAL_CELL_DEVELOPMENT",0,"Up",2,1
"GO_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_MESENCHYMAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT",0,"Up",2,1
"GO_METANEPHRIC_MESENCHYMAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_MESONEPHRIC_TUBULE_FORMATION",0,"Up",2,1
"GO_METANEPHRIC_TUBULE_MORPHOGENESIS",0,"Up",2,1
"GO_METANEPHRIC_TUBULE_FORMATION",0,"Up",2,1
"GO_MESONEPHRIC_DUCT_DEVELOPMENT",0,"Up",2,1
"GO_NEPHRIC_DUCT_FORMATION",0,"Up",2,1
"GO_URETER_MORPHOGENESIS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION",0,"Up",2,1
"GO_CELL_PROLIFERATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT",0,"Up",2,1
"GO_METANEPHRIC_COLLECTING_DUCT_DEVELOPMENT",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_METANEPHROS_DEVELOPMENT",0,"Up",2,1
"GO_METANEPHRIC_GLOMERULAR_MESANGIUM_DEVELOPMENT",0,"Up",2,1
"GO_METANEPHRIC_GLOMERULUS_DEVELOPMENT",0,"Up",2,1
"GO_METANEPHRIC_DISTAL_TUBULE_DEVELOPMENT",0,"Up",2,1
"GO_METANEPHRIC_LOOP_OF_HENLE_DEVELOPMENT",0,"Up",2,1
"GO_METANEPHRIC_GLOMERULUS_VASCULATURE_DEVELOPMENT",0,"Up",2,1
"GO_METANEPHRIC_NEPHRON_EPITHELIUM_DEVELOPMENT",0,"Up",2,1
"GO_METANEPHRIC_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_METANEPHRIC_NEPHRON_TUBULE_MORPHOGENESIS",0,"Up",2,1
"GO_METANEPHRIC_S_SHAPED_BODY_MORPHOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_METANEPHRIC_GLOMERULUS_DEVELOPMENT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_METANEPHRIC_GLOMERULUS_DEVELOPMENT",0,"Up",2,1
"GO_GLOMERULAR_EPITHELIAL_CELL_DEVELOPMENT",0,"Up",2,1
"GO_GLOMERULAR_EPITHELIAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_VESICLE_UNCOATING",0,"Up",2,1
"GO_CHAPERONE_MEDIATED_PROTEIN_TRANSPORT",0,"Up",2,1
"GO_RESPONSE_TO_ANESTHETIC",0,"Up",2,1
"GO_CARDIOVASCULAR_SYSTEM_DEVELOPMENT",0,"Up",2,1
"GO_MINUS_END_DIRECTED_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE",0,"Up",2,1
"GO_PLUS_END_DIRECTED_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE",0,"Up",2,1
"GO_MICROTUBULE_ANCHORING_AT_MICROTUBULE_ORGANIZING_CENTER",0,"Up",2,1
"GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT",0,"Up",2,1
"GO_RESPONSE_TO_CELL_CYCLE_CHECKPOINT_SIGNALING",0,"Up",2,1
"GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_G2_DNA_DAMAGE_CHECKPOINT",0,"Up",2,1
"GO_MESENCHYMAL_STEM_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_CELLULAR_DIVALENT_INORGANIC_ANION_HOMEOSTASIS",0,"Up",2,1
"GO_SEMINIFEROUS_TUBULE_DEVELOPMENT",0,"Up",2,1
"GO_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0,"Up",2,1
"GO_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT",0,"Up",2,1
"GO_FIBROBLAST_ACTIVATION",0,"Up",2,1
"GO_T_HELPER_17_TYPE_IMMUNE_RESPONSE",0,"Up",2,1
"GO_T_HELPER_17_CELL_LINEAGE_COMMITMENT",0,"Up",2,1
"GO_TERMINAL_BUTTON_ORGANIZATION",0,"Up",2,1
"GO_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION",0,"Up",2,1
"GO_LIVER_MORPHOGENESIS",0,"Up",2,1
"GO_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING",0,"Up",2,1
"GO_CLATHRIN_DEPENDENT_ENDOCYTOSIS",0,"Up",2,1
"GO_CAVEOLIN_MEDIATED_ENDOCYTOSIS",0,"Up",2,1
"GO_OXYGEN_METABOLIC_PROCESS",0,"Up",2,1
"GO_INTERLEUKIN_4_SECRETION",0,"Up",2,1
"GO_INTERLEUKIN_5_SECRETION",0,"Up",2,1
"GO_INTERLEUKIN_6_SECRETION",0,"Up",2,1
"GO_INTERLEUKIN_8_SECRETION",0,"Up",2,1
"GO_INTERLEUKIN_10_SECRETION",0,"Up",2,1
"GO_INTERLEUKIN_12_SECRETION",0,"Up",2,1
"GO_INTERLEUKIN_13_SECRETION",0,"Up",2,1
"GO_INTERLEUKIN_17_SECRETION",0,"Up",2,1
"GO_TYPE_I_INTERFERON_SECRETION",0,"Up",2,1
"GO_INTERFERON_GAMMA_SECRETION",0,"Up",2,1
"GO_MAINTENANCE_OF_PROTEIN_LOCATION_IN_MITOCHONDRION",0,"Up",2,1
"GO_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",0,"Up",2,1
"GO_NEUTROPHIL_EXTRAVASATION",0,"Up",2,1
"GO_LAMELLIPODIUM_MORPHOGENESIS",0,"Up",2,1
"GO_MULTINUCLEAR_OSTEOCLAST_DIFFERENTIATION",0,"Up",2,1
"GO_OSTEOCLAST_FUSION",0,"Up",2,1
"GO_EOSINOPHIL_MIGRATION",0,"Up",2,1
"GO_THYMOCYTE_MIGRATION",0,"Up",2,1
"GO_T_CELL_EXTRAVASATION",0,"Up",2,1
"GO_PROTEIN_LOCALIZATION_TO_CELL_CORTEX",0,"Up",2,1
"GO_RESPONSE_TO_SORBITOL",0,"Up",2,1
"GO_RESPONSE_TO_HYDROXYUREA",0,"Up",2,1
"GO_RESPONSE_TO_CISPLATIN",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_CISPLATIN",0,"Up",2,1
"GO_RESPONSE_TO_STAUROSPORINE",0,"Up",2,1
"GO_AUTOPHAGY_INVOLVED_IN_SYMBIOTIC_INTERACTION",0,"Up",2,1
"GO_IRES_DEPENDENT_VIRAL_TRANSLATIONAL_INITIATION",0,"Up",2,1
"GO_VIRAL_TRANSLATIONAL_TERMINATION_REINITIATION",0,"Up",2,1
"GO_MRNA_METHYLATION",0,"Up",2,1
"GO_REGULATION_OF_FERTILIZATION",0,"Up",2,1
"GO_PROTEIN_K6_LINKED_UBIQUITINATION",0,"Up",2,1
"GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION",0,"Up",2,1
"GO_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL",0,"Up",2,1
"GO_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS",0,"Up",2,1
"GO_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING",0,"Up",2,1
"GO_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_SIGNALING",0,"Up",2,1
"GO_PURKINJE_MYOCYTE_TO_VENTRICULAR_CARDIAC_MUSCLE_CELL_SIGNALING",0,"Up",2,1
"GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_POTENTIAL",0,"Up",2,1
"GO_CARDIAC_MUSCLE_CELL_CARDIAC_MUSCLE_CELL_ADHESION",0,"Up",2,1
"GO_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL",0,"Up",2,1
"GO_MEMBRANE_DEPOLARIZATION_DURING_SA_NODE_CELL_ACTION_POTENTIAL",0,"Up",2,1
"GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION",0,"Up",2,1
"GO_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION",0,"Up",2,1
"GO_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_COMMUNICATION",0,"Up",2,1
"GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS",0,"Up",2,1
"GO_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING",0,"Up",2,1
"GO_TUBULIN_DEACETYLATION",0,"Up",2,1
"GO_REGULATION_OF_TUBULIN_DEACETYLATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_DEACETYLASE_ACTIVITY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_RIBOSOME_BIOGENESIS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_RIBOSOME_BIOGENESIS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PROTEIN_HOMODIMERIZATION_ACTIVITY",0,"Up",2,1
"GO_FOAM_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MAPKKK_CASCADE_BY_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY",0,"Up",2,1
"GO_REGULATION_OF_PROTEIN_DEUBIQUITINATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY",0,"Up",2,1
"GO_COPII_COATED_VESICLE_CARGO_LOADING",0,"Up",2,1
"GO_COPII_COATED_VESICLE_BUDDING",0,"Up",2,1
"GO_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT",0,"Up",2,1
"GO_MESENCHYME_MIGRATION",0,"Up",2,1
"GO_MEMBRANE_FISSION",0,"Up",2,1
"GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE",0,"Up",2,1
"GO_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_GOLGI_TO_LYSOSOME_TRANSPORT",0,"Up",2,1
"GO_GOLGI_DISASSEMBLY",0,"Up",2,1
"GO_ESTABLISHMENT_OF_PLANAR_POLARITY_INVOLVED_IN_NEURAL_TUBE_CLOSURE",0,"Up",2,1
"GO_REGULATION_OF_PANCREATIC_JUICE_SECRETION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PANCREATIC_JUICE_SECRETION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_GLOMERULUS_DEVELOPMENT",0,"Up",2,1
"GO_CHEMOKINE_SECRETION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CHEMOKINE_SECRETION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_SPINDLE_CHECKPOINT",0,"Up",2,1
"GO_REGULATION_OF_METAPHASE_PLATE_CONGRESSION",0,"Up",2,1
"GO_REGULATION_OF_ARACHIDONIC_ACID_SECRETION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_ARACHIDONIC_ACID_SECRETION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_HISTONE_H4_ACETYLATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_HISTONE_H4_ACETYLATION",0,"Up",2,1
"GO_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_RETINAL_GANGLION_CELL_AXON_GUIDANCE",0,"Up",2,1
"GO_FIBROBLAST_GROWTH_FACTOR_PRODUCTION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_PRODUCTION",0,"Up",2,1
"GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION",0,"Up",2,1
"GO_CYTOSKELETAL_ANCHORING_AT_NUCLEAR_MEMBRANE",0,"Up",2,1
"GO_REGULATION_OF_OSTEOCLAST_PROLIFERATION",0,"Up",2,1
"GO_SPINDLE_ASSEMBLY_INVOLVED_IN_MEIOSIS",0,"Up",2,1
"GO_REGULATION_OF_METHYLATION_DEPENDENT_CHROMATIN_SILENCING",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_METHYLATION_DEPENDENT_CHROMATIN_SILENCING",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION",0,"Up",2,1
"GO_REGULATION_OF_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PLATELET_AGGREGATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CELL_AGING",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX",0,"Up",2,1
"GO_REGULATION_OF_HEART_INDUCTION",0,"Up",2,1
"GO_PHAGOSOME_LYSOSOME_FUSION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL",0,"Up",2,1
"GO_STRESS_INDUCED_PREMATURE_SENESCENCE",0,"Up",2,1
"GO_PROTEIN_LOCALIZATION_TO_NUCLEAR_ENVELOPE",0,"Up",2,1
"GO_CATECHOLAMINE_UPTAKE",0,"Up",2,1
"GO_ACTIN_FILAMENT_REORGANIZATION",0,"Up",2,1
"GO_INFLAMMATORY_RESPONSE_TO_WOUNDING",0,"Up",2,1
"GO_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY",0,"Up",2,1
"GO_MITOCHONDRIAL_TRNA_PROCESSING",0,"Up",2,1
"GO_MODULATION_OF_AGE_RELATED_BEHAVIORAL_DECLINE",0,"Up",2,1
"GO_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION",0,"Up",2,1
"GO_TELOMERIC_LOOP_DISASSEMBLY",0,"Up",2,1
"GO_SCARNA_LOCALIZATION_TO_CAJAL_BODY",0,"Up",2,1
"GO_TELOMERASE_RNA_LOCALIZATION",0,"Up",2,1
"GO_ENDOTHELIAL_CELL_MATRIX_ADHESION",0,"Up",2,1
"GO_REVERSIBLE_DIFFERENTIATION",0,"Up",2,1
"GO_CELL_DIFFERENTIATION_INVOLVED_IN_PHENOTYPIC_SWITCHING",0,"Up",2,1
"GO_IMMUNOLOGICAL_MEMORY_PROCESS",0,"Up",2,1
"GO_IMMUNOLOGICAL_MEMORY_FORMATION_PROCESS",0,"Up",2,1
"GO_DNA_REPAIR_COMPLEX_ASSEMBLY",0,"Up",2,1
"GO_RESPONSE_TO_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR",0,"Up",2,1
"GO_PROTEIN_LINEAR_POLYUBIQUITINATION",0,"Up",2,1
"GO_DENDRITIC_CELL_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_MOTOR_NEURON_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_DENDRITIC_SPINE_MAINTENANCE",0,"Up",2,1
"GO_NCRNA_EXPORT_FROM_NUCLEUS",0,"Up",2,1
"GO_ANTERIOR_HEAD_DEVELOPMENT",0,"Up",2,1
"GO_DUCTUS_ARTERIOSUS_CLOSURE",0,"Up",2,1
"GO_VASCULAR_SMOOTH_MUSCLE_CELL_DEVELOPMENT",0,"Up",2,1
"GO_PRESYNAPTIC_MEMBRANE_ORGANIZATION",0,"Up",2,1
"GO_SYNAPTIC_VESICLE_CLUSTERING",0,"Up",2,1
"GO_POSTSYNAPTIC_MEMBRANE_ASSEMBLY",0,"Up",2,1
"GO_PRESYNAPTIC_MEMBRANE_ASSEMBLY",0,"Up",2,1
"GO_POSTSYNAPTIC_DENSITY_ASSEMBLY",0,"Up",2,1
"GO_AMPA_GLUTAMATE_RECEPTOR_CLUSTERING",0,"Up",2,1
"GO_POSTSYNAPTIC_DENSITY_PROTEIN_95_CLUSTERING",0,"Up",2,1
"GO_RECEPTOR_LOCALIZATION_TO_SYNAPSE",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_INHIBITORY_POSTSYNAPTIC_POTENTIAL",0,"Up",2,1
"GO_MESENCHYMAL_CELL_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_MESENCHYMAL_STEM_CELL_PROLIFERATION",0,"Up",2,1
"GO_RUFFLE_ASSEMBLY",0,"Up",2,1
"GO_DENTINOGENESIS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS",0,"Up",2,1
"GO_RESPONSE_TO_GONADOTROPIN_RELEASING_HORMONE",0,"Up",2,1
"GO_AMYLOID_BETA_CLEARANCE",0,"Up",2,1
"GO_SELF_PROTEOLYSIS",0,"Up",2,1
"GO_OMEGA_HYDROXYLASE_P450_PATHWAY",0,"Up",2,1
"GO_KERATINOCYTE_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_PROGRAMMED_NECROTIC_CELL_DEATH",0,"Up",2,1
"GO_PLASMA_MEMBRANE_TUBULATION",0,"Up",2,1
"GO_RESPONSE_TO_ANTINEOPLASTIC_AGENT",0,"Up",2,1
"GO_RESPONSE_TO_ANTIMETABOLITE",0,"Up",2,1
"GO_ZYMOGEN_INHIBITION",0,"Up",2,1
"GO_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION",0,"Up",2,1
"GO_NEUTROPHIL_CLEARANCE",0,"Up",2,1
"GO_AUTOPHAGOSOME_MATURATION",0,"Up",2,1
"GO_PRENYLATION",0,"Up",2,1
"GO_RESPONSE_TO_BRONCHODILATOR",0,"Up",2,1
"GO_ESTABLISHMENT_OF_SERTOLI_CELL_BARRIER",0,"Up",2,1
"GO_CELLULAR_LIPID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_RESPONSE_TO_INTERLEUKIN_17",0,"Up",2,1
"GO_HYPOXIA_INDUCIBLE_FACTOR_1ALPHA_SIGNALING_PATHWAY",0,"Up",2,1
"GO_PROTEIN_MATURATION_BY_IRON_SULFUR_CLUSTER_TRANSFER",0,"Up",2,1
"GO_SUPRAMOLECULAR_FIBER_ORGANIZATION",0,"Up",2,1
"GO_PROGRAMMED_CELL_DEATH_IN_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0,"Up",2,1
"GO_MOTOR_NEURON_MIGRATION",0,"Up",2,1
"GO_DENDRITE_EXTENSION",0,"Up",2,1
"GO_PROTEIN_LOCALIZATION_TO_NON_MOTILE_CILIUM",0,"Up",2,1
"GO_RECEPTOR_LOCALIZATION_TO_NON_MOTILE_CILIUM",0,"Up",2,1
"GO_STRESS_RESPONSE_TO_METAL_ION",0,"Up",2,1
"GO_NECROPTOTIC_SIGNALING_PATHWAY",0,"Up",2,1
"GO_MAST_CELL_MIGRATION",0,"Up",2,1
"GO_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL",0,"Up",2,1
"GO_SEQUESTERING_OF_IRON_ION",0,"Up",2,1
"GO_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE",0,"Up",2,1
"GO_CALCITONIN_FAMILY_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT",0,"Up",2,1
"GO_CONNECTIVE_TISSUE_REPLACEMENT",0,"Up",2,1
"GO_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING",0,"Up",2,1
"GO_CALCINEURIN_MEDIATED_SIGNALING",0,"Up",2,1
"GO_DE_NOVO_CENTRIOLE_ASSEMBLY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER",0,"Up",2,1
"GO_POLYNUCLEOTIDE_DEPHOSPHORYLATION",0,"Up",2,1
"GO_SKELETAL_MUSCLE_FIBER_DIFFERENTIATION",0,"Up",2,1
"GO_HISTONE_H3_K27_TRIMETHYLATION",0,"Up",2,1
"GO_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS",0,"Up",2,1
"GO_OBSERVATIONAL_LEARNING",0,"Up",2,1
"GO_LEARNED_VOCALIZATION_BEHAVIOR_OR_VOCAL_LEARNING",0,"Up",2,1
"GO_CATION_TRANSMEMBRANE_TRANSPORT",0,"Up",2,1
"GO_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT",0,"Up",2,1
"GO_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE",0,"Up",2,1
"GO_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE",0,"Up",2,1
"GO_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY",0,"Up",2,1
"GO_NEUROTRANSMITTER_LOADING_INTO_SYNAPTIC_VESICLE",0,"Up",2,1
"GO_SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE",0,"Up",2,1
"GO_ASYMMETRIC_STEM_CELL_DIVISION",0,"Up",2,1
"GO_MACROMOLECULE_DEPALMITOYLATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION",0,"Up",2,1
